Date,Time,PAR_uncal,PAR_cal,°C,Site,Habitat,Timepoint
11/19/20,13:43:00,11844.26,716.57773,28.44,Santa Martha Bay,Bay,November 2020
11/19/20,13:53:00,10126.38,612.64599,28.5,Santa Martha Bay,Bay,November 2020
11/19/20,14:03:00,10206.78,617.51019,28.56,Santa Martha Bay,Bay,November 2020
11/19/20,14:13:00,10717.32,648.39786,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,14:23:00,11175.6,676.1238,28.56,Santa Martha Bay,Bay,November 2020
11/19/20,14:33:00,7528.79,455.491795,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,14:43:00,7881.21,476.813205,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,14:53:00,7174.36,434.04878,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,15:03:00,9167.61,554.640405,28.81,Santa Martha Bay,Bay,November 2020
11/19/20,15:13:00,8971.97,542.804185,28.75,Santa Martha Bay,Bay,November 2020
11/19/20,15:23:00,7831.63,473.813615,28.75,Santa Martha Bay,Bay,November 2020
11/19/20,15:33:00,6006.55,363.396275,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,15:43:00,6789.11,410.741155,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,15:53:00,2682.01,162.261605,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,16:03:00,1130.96,68.42308,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,16:13:00,2371.8,143.4939,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,16:23:00,3017.01,182.529105,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,16:33:00,2478.33,149.938965,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,16:43:00,2231.1,134.98155,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,16:53:00,2076.33,125.617965,28.5,Santa Martha Bay,Bay,November 2020
11/19/20,17:03:00,2354.38,142.43999,28.44,Santa Martha Bay,Bay,November 2020
11/19/20,17:13:00,2186.21,132.265705,28.56,Santa Martha Bay,Bay,November 2020
11/19/20,17:23:00,1867.29,112.971045,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,17:33:00,2016.7,122.01035,28.63,Santa Martha Bay,Bay,November 2020
11/19/20,17:43:00,1611.35,97.486675,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,17:53:00,1402.98,84.88029,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,18:03:00,1153.07,69.760735,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,18:13:00,789.26,47.75023,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,18:23:00,293.46,17.75433,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,18:33:00,34.84,2.10782,28.69,Santa Martha Bay,Bay,November 2020
11/19/20,18:43:00,3.35,0.202675,28.69,Santa Martha Bay,Bay,November 2020
11/20/20,6:43:00,7.37,0.445885,27.44,Santa Martha Bay,Bay,November 2020
11/20/20,6:53:00,50.25,3.040125,27.38,Santa Martha Bay,Bay,November 2020
11/20/20,7:03:00,156.78,9.48519,27.38,Santa Martha Bay,Bay,November 2020
11/20/20,7:13:00,313.56,18.97038,27.38,Santa Martha Bay,Bay,November 2020
11/20/20,7:23:00,434.83,26.307215,27.31,Santa Martha Bay,Bay,November 2020
11/20/20,7:33:00,682.73,41.305165,27.31,Santa Martha Bay,Bay,November 2020
11/20/20,7:43:00,1306.5,79.04325,27.31,Santa Martha Bay,Bay,November 2020
11/20/20,7:53:00,1643.51,99.432355,27.38,Santa Martha Bay,Bay,November 2020
11/20/20,8:03:00,2243.83,135.751715,27.38,Santa Martha Bay,Bay,November 2020
11/20/20,8:13:00,2789.88,168.78774,27.38,Santa Martha Bay,Bay,November 2020
11/20/20,8:23:00,2303.46,139.35933,27.38,Santa Martha Bay,Bay,November 2020
11/20/20,8:33:00,2418.03,146.290815,27.44,Santa Martha Bay,Bay,November 2020
11/20/20,8:43:00,3526.21,213.335705,27.5,Santa Martha Bay,Bay,November 2020
11/20/20,8:53:00,4539.25,274.624625,27.5,Santa Martha Bay,Bay,November 2020
11/20/20,9:03:00,4255.17,257.437785,27.5,Santa Martha Bay,Bay,November 2020
11/20/20,9:13:00,5176.42,313.17341,27.63,Santa Martha Bay,Bay,November 2020
11/20/20,9:23:00,7173.69,434.008245,27.69,Santa Martha Bay,Bay,November 2020
11/20/20,9:33:00,8011.86,484.71753,27.75,Santa Martha Bay,Bay,November 2020
11/20/20,9:43:00,8326.09,503.728445,27.69,Santa Martha Bay,Bay,November 2020
11/20/20,9:53:00,5311.76,321.36148,27.75,Santa Martha Bay,Bay,November 2020
11/20/20,10:03:00,8117.72,491.12206,27.81,Santa Martha Bay,Bay,November 2020
11/20/20,10:13:00,7300.99,441.709895,27.81,Santa Martha Bay,Bay,November 2020
11/20/20,10:23:00,9652.69,583.987745,27.88,Santa Martha Bay,Bay,November 2020
11/20/20,10:33:00,6874.87,415.929635,27.88,Santa Martha Bay,Bay,November 2020
11/20/20,10:43:00,10332.74,625.13077,27.94,Santa Martha Bay,Bay,November 2020
11/20/20,10:53:00,9554.87,578.069635,28,Santa Martha Bay,Bay,November 2020
11/20/20,11:03:00,11012.79,666.273795,28.06,Santa Martha Bay,Bay,November 2020
11/20/20,11:13:00,10995.37,665.219885,28.13,Santa Martha Bay,Bay,November 2020
11/20/20,11:23:00,9248.68,559.54514,28.25,Santa Martha Bay,Bay,November 2020
11/20/20,11:33:00,11664.03,705.673815,28.19,Santa Martha Bay,Bay,November 2020
11/20/20,11:43:00,18056.5,1092.41825,28.19,Santa Martha Bay,Bay,November 2020
11/20/20,11:53:00,19119.79,1156.747295,28.31,Santa Martha Bay,Bay,November 2020
11/20/20,12:03:00,17054.85,1031.818425,28.31,Santa Martha Bay,Bay,November 2020
11/20/20,12:13:00,18671.56,1129.62938,28.38,Santa Martha Bay,Bay,November 2020
11/20/20,12:23:00,19009.24,1150.05902,28.5,Santa Martha Bay,Bay,November 2020
11/20/20,12:33:00,18201.89,1101.214345,28.5,Santa Martha Bay,Bay,November 2020
11/20/20,12:43:00,20379.39,1232.953095,28.63,Santa Martha Bay,Bay,November 2020
11/20/20,12:53:00,14774.17,893.837285,28.63,Santa Martha Bay,Bay,November 2020
11/20/20,13:03:00,15591.57,943.289985,28.69,Santa Martha Bay,Bay,November 2020
11/20/20,13:13:00,15627.75,945.478875,28.69,Santa Martha Bay,Bay,November 2020
11/20/20,13:23:00,17771.08,1075.15034,28.69,Santa Martha Bay,Bay,November 2020
11/20/20,13:33:00,17444.12,1055.36926,28.75,Santa Martha Bay,Bay,November 2020
11/20/20,13:43:00,15665.27,947.748835,28.88,Santa Martha Bay,Bay,November 2020
11/20/20,13:53:00,14998.62,907.41651,28.94,Santa Martha Bay,Bay,November 2020
11/20/20,14:03:00,12176.58,736.68309,28.94,Santa Martha Bay,Bay,November 2020
11/20/20,14:13:00,14831.12,897.28276,28.88,Santa Martha Bay,Bay,November 2020
11/20/20,14:23:00,14665.63,887.270615,28.94,Santa Martha Bay,Bay,November 2020
11/20/20,14:33:00,13816.07,835.872235,28.94,Santa Martha Bay,Bay,November 2020
11/20/20,14:43:00,12127,733.6835,29.06,Santa Martha Bay,Bay,November 2020
11/20/20,14:53:00,11765.87,711.835135,28.94,Santa Martha Bay,Bay,November 2020
11/20/20,15:03:00,9937.44,601.21512,28.94,Santa Martha Bay,Bay,November 2020
11/20/20,15:13:00,10135.09,613.172945,29.06,Santa Martha Bay,Bay,November 2020
11/20/20,15:23:00,9978.31,603.687755,29.06,Santa Martha Bay,Bay,November 2020
11/20/20,15:33:00,8614.86,521.19903,29.06,Santa Martha Bay,Bay,November 2020
11/20/20,15:43:00,10068.09,609.119445,29.13,Santa Martha Bay,Bay,November 2020
11/20/20,15:53:00,8340.83,504.620215,29.06,Santa Martha Bay,Bay,November 2020
11/20/20,16:03:00,8216.88,497.12124,29,Santa Martha Bay,Bay,November 2020
11/20/20,16:13:00,7872.5,476.28625,29,Santa Martha Bay,Bay,November 2020
11/20/20,16:23:00,7085.92,428.69816,29,Santa Martha Bay,Bay,November 2020
11/20/20,16:33:00,7085.25,428.657625,29,Santa Martha Bay,Bay,November 2020
11/20/20,16:43:00,3427.05,207.336525,28.94,Santa Martha Bay,Bay,November 2020
11/20/20,16:53:00,3179.82,192.37911,28.88,Santa Martha Bay,Bay,November 2020
11/20/20,17:03:00,3190.54,193.02767,28.88,Santa Martha Bay,Bay,November 2020
11/20/20,17:13:00,3266.92,197.64866,28.88,Santa Martha Bay,Bay,November 2020
11/20/20,17:23:00,3775.45,228.414725,28.88,Santa Martha Bay,Bay,November 2020
11/20/20,17:33:00,2789.21,168.747205,28.81,Santa Martha Bay,Bay,November 2020
11/20/20,17:43:00,1990.57,120.429485,28.81,Santa Martha Bay,Bay,November 2020
11/20/20,17:53:00,1514.87,91.649635,28.81,Santa Martha Bay,Bay,November 2020
11/20/20,18:03:00,927.28,56.10044,28.75,Santa Martha Bay,Bay,November 2020
11/20/20,18:13:00,411.38,24.88849,28.69,Santa Martha Bay,Bay,November 2020
11/20/20,18:23:00,114.57,6.931485,28.69,Santa Martha Bay,Bay,November 2020
11/20/20,18:33:00,30.82,1.86461,28.69,Santa Martha Bay,Bay,November 2020
11/20/20,18:43:00,2.68,0.16214,28.63,Santa Martha Bay,Bay,November 2020
11/20/20,18:53:00,0.67,0.040535,28.56,Santa Martha Bay,Bay,November 2020
11/21/20,6:43:00,5.36,0.32428,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,6:53:00,44.22,2.67531,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,7:03:00,162.81,9.850005,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,7:13:00,404.68,24.48314,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,7:23:00,727.62,44.02101,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,7:33:00,1135.65,68.706825,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,7:43:00,1640.16,99.22968,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,7:53:00,2776.48,167.97704,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,8:03:00,3028.4,183.2182,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,8:13:00,4147.3,250.91165,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,8:23:00,5301.71,320.753455,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,8:33:00,5880.59,355.775695,27.88,Santa Martha Bay,Bay,November 2020
11/21/20,8:43:00,6590.79,398.742795,27.81,Santa Martha Bay,Bay,November 2020
11/21/20,8:53:00,6815.91,412.362555,27.88,Santa Martha Bay,Bay,November 2020
11/21/20,9:03:00,8728.09,528.049445,27.88,Santa Martha Bay,Bay,November 2020
11/21/20,9:13:00,8465.45,512.159725,27.88,Santa Martha Bay,Bay,November 2020
11/21/20,9:23:00,10885.49,658.572145,27.94,Santa Martha Bay,Bay,November 2020
11/21/20,9:33:00,11122,672.881,27.94,Santa Martha Bay,Bay,November 2020
11/21/20,9:43:00,11877.76,718.60448,28,Santa Martha Bay,Bay,November 2020
11/21/20,9:53:00,12370.88,748.43824,28.06,Santa Martha Bay,Bay,November 2020
11/21/20,10:03:00,12244.92,740.81766,28.13,Santa Martha Bay,Bay,November 2020
11/21/20,10:13:00,13007.38,786.94649,28.19,Santa Martha Bay,Bay,November 2020
11/21/20,10:23:00,14620.07,884.514235,28.25,Santa Martha Bay,Bay,November 2020
11/21/20,10:33:00,14256.26,862.50373,28.25,Santa Martha Bay,Bay,November 2020
11/21/20,10:43:00,12234.2,740.1691,28.25,Santa Martha Bay,Bay,November 2020
11/21/20,10:53:00,15126.59,915.158695,28.31,Santa Martha Bay,Bay,November 2020
11/21/20,11:03:00,14181.22,857.96381,28.38,Santa Martha Bay,Bay,November 2020
11/21/20,11:13:00,13478.39,815.442595,28.38,Santa Martha Bay,Bay,November 2020
11/21/20,11:23:00,13342.38,807.21399,28.38,Santa Martha Bay,Bay,November 2020
11/21/20,11:33:00,14752.73,892.540165,28.44,Santa Martha Bay,Bay,November 2020
11/21/20,11:43:00,14102.16,853.18068,28.5,Santa Martha Bay,Bay,November 2020
11/21/20,11:53:00,14367.48,869.23254,28.56,Santa Martha Bay,Bay,November 2020
11/21/20,12:03:00,14674.34,887.79757,28.63,Santa Martha Bay,Bay,November 2020
11/21/20,12:13:00,16447.16,995.05318,28.63,Santa Martha Bay,Bay,November 2020
11/21/20,12:23:00,17189.52,1039.96596,28.69,Santa Martha Bay,Bay,November 2020
11/21/20,12:33:00,16512.82,999.02561,28.81,Santa Martha Bay,Bay,November 2020
11/21/20,12:43:00,15762.42,953.62641,28.75,Santa Martha Bay,Bay,November 2020
11/21/20,12:53:00,15797.26,955.73423,28.81,Santa Martha Bay,Bay,November 2020
11/21/20,13:03:00,16228.74,981.83877,28.75,Santa Martha Bay,Bay,November 2020
11/21/20,13:13:00,13786.59,834.088695,28.81,Santa Martha Bay,Bay,November 2020
11/21/20,13:23:00,13796.64,834.69672,28.94,Santa Martha Bay,Bay,November 2020
11/21/20,13:33:00,14234.15,861.166075,29,Santa Martha Bay,Bay,November 2020
11/21/20,13:43:00,13430.15,812.524075,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,13:53:00,12401.03,750.262315,29,Santa Martha Bay,Bay,November 2020
11/21/20,14:03:00,12798.34,774.29957,29,Santa Martha Bay,Bay,November 2020
11/21/20,14:13:00,12112.93,732.832265,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,14:23:00,12583.27,761.287835,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,14:33:00,11162.87,675.353635,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,14:43:00,10452,632.346,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,14:53:00,10253.68,620.34764,29,Santa Martha Bay,Bay,November 2020
11/21/20,15:03:00,10190.7,616.53735,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,15:13:00,9495.91,574.502555,29.13,Santa Martha Bay,Bay,November 2020
11/21/20,15:23:00,8764.94,530.27887,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,15:33:00,7767.98,469.96279,29,Santa Martha Bay,Bay,November 2020
11/21/20,15:43:00,7076.54,428.13067,29,Santa Martha Bay,Bay,November 2020
11/21/20,15:53:00,6702.68,405.51214,28.94,Santa Martha Bay,Bay,November 2020
11/21/20,16:03:00,6281.25,380.015625,29,Santa Martha Bay,Bay,November 2020
11/21/20,16:13:00,5725.82,346.41211,29,Santa Martha Bay,Bay,November 2020
11/21/20,16:23:00,4859.51,294.000355,29,Santa Martha Bay,Bay,November 2020
11/21/20,16:33:00,4137.92,250.34416,29.06,Santa Martha Bay,Bay,November 2020
11/21/20,16:43:00,3754.68,227.15814,29,Santa Martha Bay,Bay,November 2020
11/21/20,16:53:00,3267.59,197.689195,28.94,Santa Martha Bay,Bay,November 2020
11/21/20,17:03:00,3181.16,192.46018,28.94,Santa Martha Bay,Bay,November 2020
11/21/20,17:13:00,2466.27,149.209335,29,Santa Martha Bay,Bay,November 2020
11/21/20,17:23:00,1590.58,96.23009,28.88,Santa Martha Bay,Bay,November 2020
11/21/20,17:33:00,1144.36,69.23378,28.81,Santa Martha Bay,Bay,November 2020
11/21/20,17:43:00,829.46,50.18233,28.81,Santa Martha Bay,Bay,November 2020
11/21/20,17:53:00,650.57,39.359485,28.75,Santa Martha Bay,Bay,November 2020
11/21/20,18:03:00,450.24,27.23952,28.69,Santa Martha Bay,Bay,November 2020
11/21/20,18:13:00,278.72,16.86256,28.69,Santa Martha Bay,Bay,November 2020
11/21/20,18:23:00,113.23,6.850415,28.69,Santa Martha Bay,Bay,November 2020
11/21/20,18:33:00,26.13,1.580865,28.63,Santa Martha Bay,Bay,November 2020
11/21/20,18:43:00,3.35,0.202675,28.63,Santa Martha Bay,Bay,November 2020
11/22/20,6:43:00,2.01,0.121605,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,6:53:00,25.46,1.54033,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,7:03:00,103.85,6.282925,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,7:13:00,268,16.214,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,7:23:00,471.01,28.496105,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,7:33:00,807.35,48.844675,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,7:43:00,1537.65,93.027825,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,7:53:00,2180.85,131.941425,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,8:03:00,2217.03,134.130315,28.06,Santa Martha Bay,Bay,November 2020
11/22/20,8:13:00,2980.16,180.29968,28.06,Santa Martha Bay,Bay,November 2020
11/22/20,8:23:00,3624.7,219.29435,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,8:33:00,4651.14,281.39397,28.19,Santa Martha Bay,Bay,November 2020
11/22/20,8:43:00,5234.71,316.699955,28.19,Santa Martha Bay,Bay,November 2020
11/22/20,8:53:00,4125.86,249.61453,28.19,Santa Martha Bay,Bay,November 2020
11/22/20,9:03:00,2973.46,179.89433,28.13,Santa Martha Bay,Bay,November 2020
11/22/20,9:13:00,4970.73,300.729165,28.19,Santa Martha Bay,Bay,November 2020
11/22/20,9:23:00,6109.06,369.59813,28.25,Santa Martha Bay,Bay,November 2020
11/22/20,9:33:00,8316.71,503.160955,28.31,Santa Martha Bay,Bay,November 2020
11/22/20,9:43:00,6764.99,409.281895,28.31,Santa Martha Bay,Bay,November 2020
11/22/20,9:53:00,5816.94,351.92487,28.25,Santa Martha Bay,Bay,November 2020
11/22/20,10:03:00,5761.33,348.560465,28.31,Santa Martha Bay,Bay,November 2020
11/22/20,10:13:00,8233.63,498.134615,28.38,Santa Martha Bay,Bay,November 2020
11/22/20,10:23:00,7407.52,448.15496,28.38,Santa Martha Bay,Bay,November 2020
11/22/20,10:33:00,10354.18,626.42789,28.5,Santa Martha Bay,Bay,November 2020
11/22/20,10:43:00,11583.63,700.809615,28.56,Santa Martha Bay,Bay,November 2020
11/22/20,10:53:00,7792.77,471.462585,28.5,Santa Martha Bay,Bay,November 2020
11/22/20,11:03:00,8036.65,486.217325,28.56,Santa Martha Bay,Bay,November 2020
11/22/20,11:13:00,8942.49,541.020645,28.56,Santa Martha Bay,Bay,November 2020
11/22/20,11:23:00,11423.5,691.12175,28.69,Santa Martha Bay,Bay,November 2020
11/22/20,11:33:00,12040.57,728.454485,28.81,Santa Martha Bay,Bay,November 2020
11/22/20,11:43:00,11721.65,709.159825,28.81,Santa Martha Bay,Bay,November 2020
11/22/20,11:53:00,10519,636.3995,28.81,Santa Martha Bay,Bay,November 2020
11/22/20,12:03:00,12368.2,748.2761,28.81,Santa Martha Bay,Bay,November 2020
11/22/20,12:13:00,10295.22,622.86081,28.88,Santa Martha Bay,Bay,November 2020
11/22/20,12:23:00,12198.69,738.020745,29,Santa Martha Bay,Bay,November 2020
11/22/20,12:33:00,11493.18,695.33739,28.88,Santa Martha Bay,Bay,November 2020
11/22/20,12:43:00,8488.9,513.57845,29,Santa Martha Bay,Bay,November 2020
11/22/20,12:53:00,10577.96,639.96658,29,Santa Martha Bay,Bay,November 2020
11/22/20,13:03:00,8312.69,502.917745,29,Santa Martha Bay,Bay,November 2020
11/22/20,13:13:00,10433.24,631.21102,29,Santa Martha Bay,Bay,November 2020
11/22/20,13:23:00,9613.83,581.636715,29,Santa Martha Bay,Bay,November 2020
11/22/20,13:33:00,10699.9,647.34395,29.06,Santa Martha Bay,Bay,November 2020
11/22/20,13:43:00,10822.51,654.761855,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,13:53:00,9368.61,566.800905,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,14:03:00,7609.86,460.39653,29.06,Santa Martha Bay,Bay,November 2020
11/22/20,14:13:00,15517.87,938.831135,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,14:23:00,15125.25,915.077625,29.19,Santa Martha Bay,Bay,November 2020
11/22/20,14:33:00,13898.48,840.85804,29.25,Santa Martha Bay,Bay,November 2020
11/22/20,14:43:00,12724.64,769.84072,29.19,Santa Martha Bay,Bay,November 2020
11/22/20,14:53:00,12900.18,780.46089,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,15:03:00,12873.38,778.83949,29.19,Santa Martha Bay,Bay,November 2020
11/22/20,15:13:00,12135.04,734.16992,29.31,Santa Martha Bay,Bay,November 2020
11/22/20,15:23:00,10523.69,636.683245,29.38,Santa Martha Bay,Bay,November 2020
11/22/20,15:33:00,9796.74,592.70277,29.31,Santa Martha Bay,Bay,November 2020
11/22/20,15:43:00,8699.28,526.30644,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,15:53:00,8021.24,485.28502,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,16:03:00,7437,449.9385,29.25,Santa Martha Bay,Bay,November 2020
11/22/20,16:13:00,7077.21,428.171205,29.25,Santa Martha Bay,Bay,November 2020
11/22/20,16:23:00,6494.98,392.94629,29.19,Santa Martha Bay,Bay,November 2020
11/22/20,16:33:00,5561,336.4405,29.25,Santa Martha Bay,Bay,November 2020
11/22/20,16:43:00,4834.72,292.50056,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,16:53:00,4042.78,244.58819,29.13,Santa Martha Bay,Bay,November 2020
11/22/20,17:03:00,3494.72,211.43056,29,Santa Martha Bay,Bay,November 2020
11/22/20,17:13:00,3014.33,182.366965,29,Santa Martha Bay,Bay,November 2020
11/22/20,17:23:00,1916.2,115.9301,28.94,Santa Martha Bay,Bay,November 2020
11/22/20,17:33:00,1370.15,82.894075,28.94,Santa Martha Bay,Bay,November 2020
11/22/20,17:43:00,1068.65,64.653325,28.94,Santa Martha Bay,Bay,November 2020
11/22/20,17:53:00,852.91,51.601055,28.88,Santa Martha Bay,Bay,November 2020
11/22/20,18:03:00,629.8,38.1029,28.81,Santa Martha Bay,Bay,November 2020
11/22/20,18:13:00,385.25,23.307625,28.81,Santa Martha Bay,Bay,November 2020
11/22/20,18:23:00,169.51,10.255355,28.75,Santa Martha Bay,Bay,November 2020
11/22/20,18:33:00,40.2,2.4321,28.75,Santa Martha Bay,Bay,November 2020
11/26/20,10:23:00,10474.11,633.683655,28.06,Santa Martha Bay,Bay,November 2020
11/26/20,10:33:00,12334.7,746.24935,28,Santa Martha Bay,Bay,November 2020
11/26/20,10:43:00,11748.45,710.781225,28.06,Santa Martha Bay,Bay,November 2020
11/26/20,10:53:00,16015.01,968.908105,28.13,Santa Martha Bay,Bay,November 2020
11/26/20,11:03:00,18659.5,1128.89975,28.19,Santa Martha Bay,Bay,November 2020
11/26/20,11:13:00,15061.6,911.2268,28.25,Santa Martha Bay,Bay,November 2020
11/26/20,11:23:00,18433.71,1115.239455,28.31,Santa Martha Bay,Bay,November 2020
11/26/20,11:33:00,17692.69,1070.407745,28.31,Santa Martha Bay,Bay,November 2020
11/26/20,11:43:00,18615.95,1126.264975,28.31,Santa Martha Bay,Bay,November 2020
11/26/20,11:53:00,19085.62,1154.68001,28.44,Santa Martha Bay,Bay,November 2020
11/26/20,12:03:00,17255.85,1043.978925,28.44,Santa Martha Bay,Bay,November 2020
11/26/20,12:13:00,11199.05,677.542525,28.44,Santa Martha Bay,Bay,November 2020
11/26/20,12:23:00,15259.25,923.184625,28.5,Santa Martha Bay,Bay,November 2020
11/26/20,12:33:00,14087.42,852.28891,28.5,Santa Martha Bay,Bay,November 2020
11/26/20,12:43:00,9463.08,572.51634,28.5,Santa Martha Bay,Bay,November 2020
11/26/20,12:53:00,15129.27,915.320835,28.56,Santa Martha Bay,Bay,November 2020
11/26/20,13:03:00,16172.46,978.43383,28.56,Santa Martha Bay,Bay,November 2020
11/26/20,13:13:00,9554.2,578.0291,28.5,Santa Martha Bay,Bay,November 2020
11/26/20,13:23:00,13432.16,812.64568,28.56,Santa Martha Bay,Bay,November 2020
